备货单号,第三方单号,运输方式,发货仓,中转仓,收货仓,备货单状态,sku,第三方sku,品类,箱号,装箱数量,分配的收货数量,成本价,创建人,销售部门,发货时间,整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008893_PAT9_XL,199723436996,服装/服饰配件->男装->男式->衬衫->衬衫,9,1,1,28.761,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ009333_STB_L,199723382965,服装/服饰配件->男装->男式->衬衫->衬衫,9,3,3,31.735,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008712_B_XL,199723434756,服装/服饰配件->男装->男式->衬衫->衬衫,9,1,1,48.202,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008948_PAT8_XL,199723379767,服装/服饰配件->男装->男式->衬衫->衬衫,10,6,6,24.425,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AM002256_UB_XXL,199723438303,服装/服饰配件->男装->男式->衬衫->衬衫,10,7,7,44.922,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AM002256_UB_S,199723438310,服装/服饰配件->男装->男式->衬衫->衬衫,10,4,4,44.922,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008520_W_XL,199723384440,服装/服饰配件->男装->男式->卫衣->套头衫,10,13,13,44.08,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008893_PAT3_S,199723436934,服装/服饰配件->男装->男式->衬衫->衬衫,11,1,1,28.761,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ009154_NB_L,199723377282,服装/服饰配件->男装->男式->衬衫->衬衫,11,30,30,40.955,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,ADJ000021_DEG_L,199723380268,服装/服饰配件->男装->男式->衬衫->衬衫,11,4,4,22.938,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008712_KH_XXL,199723434879,服装/服饰配件->男装->男式->衬衫->衬衫,11,2,2,48.202,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008712_NB_XXL,199723434923,服装/服饰配件->男装->男式->衬衫->衬衫,11,2,2,48.202,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,ADJ000006_ZW81_S,199723381357,服装/服饰配件->男装->男式->衬衫->衬衫,12,1,1,24.615,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,ADJ000021_B_M,199723380121,服装/服饰配件->男装->男式->衬衫->衬衫,12,3,3,22.938,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,ADJ000020_IG_XXL,199723375950,服装/服饰配件->男装->男式->衬衫->衬衫,12,4,4,22.62,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008893_PAT5_XXL,199723437061,服装/服饰配件->男装->男式->衬衫->衬衫,12,1,1,28.761,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,ADJ000017_B_XL,199723384969,服装/服饰配件->男装->男式->衬衫->衬衫,12,6,6,22.469,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ009154_NB_XXL,199723377299,服装/服饰配件->男装->男式->衬衫->衬衫,12,19,19,40.955,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008520_DGR_M,199723384402,服装/服饰配件->男装->男式->卫衣->套头衫,12,5,5,44.08,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,ADJ000021_DEG_XL,199723380244,服装/服饰配件->男装->男式->衬衫->衬衫,13,4,4,22.938,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ009154_DGT_L,199723377428,服装/服饰配件->男装->男式->衬衫->衬衫,13,18,18,40.955,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AM002256_UB_M,199723438297,服装/服饰配件->男装->男式->衬衫->衬衫,13,6,6,44.922,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ009154_B_M,199723377404,服装/服饰配件->男装->男式->衬衫->衬衫,13,11,11,40.955,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008520_ARG_XXL,199723384365,服装/服饰配件->男装->男式->卫衣->套头衫,14,5,5,44.08,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008948_PAT8_L,199723379774,服装/服饰配件->男装->男式->衬衫->衬衫,14,7,7,24.425,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008347_PAT10_L,199723379309,服装/服饰配件->男装->男式->衬衫->衬衫,14,22,22,30.301,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ009333_STB_XXL,199723383009,服装/服饰配件->男装->男式->衬衫->衬衫,14,2,2,31.735,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,ADJ000006_ZW81_XL,199723381326,服装/服饰配件->男装->男式->衬衫->衬衫,14,7,7,24.615,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,ADJ000006_ZW628_M,199723381180,服装/服饰配件->男装->男式->衬衫->衬衫,14,5,5,24.615,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ009086_YDL5_L,199723377800,服装/服饰配件->男装->男式->衬衫->衬衫,15,21,21,38.788,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008520_B_S,199723384327,服装/服饰配件->男装->男式->卫衣->套头衫,16,7,7,44.08,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ009154_DGT_XXL,199723377442,服装/服饰配件->男装->男式->衬衫->衬衫,16,12,12,40.955,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008712_B_XXL,199723434770,服装/服饰配件->男装->男式->衬衫->衬衫,16,11,11,48.202,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ009086_YDL5_L,199723377800,服装/服饰配件->男装->男式->衬衫->衬衫,17,8,8,38.788,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008048_PAT1_M,199723376452,服装/服饰配件->男装->男式->衬衫->衬衫,17,3,3,30.018,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ009154_B_XXL,199723377398,服装/服饰配件->男装->男式->衬衫->衬衫,17,17,17,40.955,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008520_B_M,199723384303,服装/服饰配件->男装->男式->卫衣->套头衫,18,23,23,44.08,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008520_B_XL,199723384280,服装/服饰配件->男装->男式->卫衣->套头衫,19,6,6,44.08,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ009154_B_L,199723377381,服装/服饰配件->男装->男式->衬衫->衬衫,19,22,22,40.955,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008520_B_M,199723384303,服装/服饰配件->男装->男式->卫衣->套头衫,19,6,6,44.08,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008520_B_XL,199723384280,服装/服饰配件->男装->男式->卫衣->套头衫,20,24,24,44.08,范仰楠,,"2025-10-29 20:10:00",整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AM002256_UB_L,199723438273,服装/服饰配件->男装->男式->衬衫->衬衫,21,9,7,44.922,范仰楠,,"2025-10-29 20:10:00",非整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,ADJ000017_B_L,199723384952,服装/服饰配件->男装->男式->衬衫->衬衫,21,7,7,22.469,范仰楠,,"2025-10-29 20:10:00",非整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008948_PAT8_XXL,199723379781,服装/服饰配件->男装->男式->衬衫->衬衫,21,4,4,24.425,范仰楠,,"2025-10-29 20:10:00",非整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008957_NA_S,199723380800,服装/服饰配件->男装->男式->衬衫->衬衫,21,1,1,40.275,范仰楠,,"2025-10-29 20:10:00",非整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ009311_B_L,199723376827,服装/服饰配件->男装->男式->衬衫->衬衫套装,21,2,2,52.611,范仰楠,,"2025-10-29 20:10:00",非整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008893_PAT9_XXL,199723437016,服装/服饰配件->男装->男式->衬衫->衬衫,21,3,3,28.761,范仰楠,,"2025-10-29 20:10:00",非整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008520_ARG_L,199723384334,服装/服饰配件->男装->男式->卫衣->套头衫,21,9,9,44.08,范仰楠,,"2025-10-29 20:10:00",非整箱到货
TP0066230,2724637WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008893_PAT9_L,199723437009,服装/服饰配件->男装->男式->衬衫->衬衫,21,4,4,28.761,范仰楠,,"2025-10-29 20:10:00",非整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ009082_B_XL,199723421152,服装/服饰配件->男装->男式->衬衫->衬衫,1,4,4,39.575,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ006741_WR_XL,199723441662,服装/服饰配件->男装->男式->衬衫->衬衫,1,6,6,34.97,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008368_ARG_S,199723423392,服装/服饰配件->男装->男式->卫衣->套头衫,1,2,2,37.978,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008985_W_M,199723440931,服装/服饰配件->男装->男式->衬衫->衬衫,1,7,7,30.195,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008204_DGR_L,199723406265,服装/服饰配件->男装->男式->卫衣->套头衫,1,15,15,35.889,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ007560_CO_M,199723442102,服装/服饰配件->男装->男式->衬衫->衬衫,1,11,11,47.504,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AM002256_GR_XL,199723438433,服装/服饰配件->男装->男式->衬衫->衬衫,2,7,7,44.782,范仰楠,,"2025-10-27 20:29:10",非整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ007560_CO_L,199723442089,服装/服饰配件->男装->男式->衬衫->衬衫,2,16,15,47.504,范仰楠,,"2025-10-27 20:29:10",非整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008533_DK_L,199723398751,服装/服饰配件->男装->男式->下装->休闲长裤,2,1,1,33.895,范仰楠,,"2025-10-27 20:29:10",非整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ007560_LB_M,199723442140,服装/服饰配件->男装->男式->衬衫->衬衫,2,3,3,47.504,范仰楠,,"2025-10-27 20:29:10",非整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ009124_B_XXL,199723422791,服装/服饰配件->男装->男式->卫衣->套头衫,2,6,6,30.195,范仰楠,,"2025-10-27 20:29:10",非整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ007560_KH_XL,199723442300,服装/服饰配件->男装->男式->衬衫->衬衫,2,2,2,47.504,范仰楠,,"2025-10-27 20:29:10",非整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AM002256_ARG_M,199723438396,服装/服饰配件->男装->男式->衬衫->衬衫,2,7,7,43.761,范仰楠,,"2025-10-27 20:29:10",非整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AM002256_GR_S,199723438464,服装/服饰配件->男装->男式->衬衫->衬衫,2,2,2,44.782,范仰楠,,"2025-10-27 20:29:10",非整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ009345_CLB_M,199723386567,服装/服饰配件->男装->男式->衬衫->衬衫,2,2,2,34.714,范仰楠,,"2025-10-27 20:29:10",非整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008623_B_42W32L,199723420544,服装/服饰配件->男装->男式->下装->西裤,3,1,1,46.85,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008623_B_36W32L,199723420438,服装/服饰配件->男装->男式->下装->西裤,3,2,2,45.894,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ009189_B_M,199723440191,服装/服饰配件->男装->男式->衬衫->衬衫,3,3,3,40.836,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008741_B_38W32L,199723410132,服装/服饰配件->男装->男式->下装->西裤,3,2,2,49.699,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ009124_B_XL,199723422777,服装/服饰配件->男装->男式->卫衣->套头衫,3,9,9,30.195,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008204_DGR_XL,199723406272,服装/服饰配件->男装->男式->卫衣->套头衫,3,11,11,35.889,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ007772_PAT2_XL,199723407835,服装/服饰配件->男装->男式->背心->背心,3,2,2,35.602,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ009112_MOG_XL,199723412600,服装/服饰配件->男装->男式->衬衫->衬衫,3,1,1,39.88,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ007560_B_L,199723442188,服装/服饰配件->男装->男式->衬衫->衬衫,3,3,3,47.504,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ007560_KH_M,199723442294,服装/服饰配件->男装->男式->衬衫->衬衫,4,2,2,47.504,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ007437_BL_L,199723443611,服装/服饰配件->男装->男式->衬衫->衬衫,4,3,3,54.216,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ007437_B_L,199723443468,服装/服饰配件->男装->男式->衬衫->衬衫,4,14,14,54.216,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AM002256_DBL_L,199723438471,服装/服饰配件->男装->男式->衬衫->衬衫,4,7,7,45.612,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AM002256_GR_M,199723438440,服装/服饰配件->男装->男式->衬衫->衬衫,4,5,5,44.782,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008368_B_M,199723423286,服装/服饰配件->男装->男式->卫衣->套头衫,4,4,4,37.978,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ007560_CO_XL,199723442096,服装/服饰配件->男装->男式->衬衫->衬衫,4,13,13,47.504,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ009031_GP2_XL,199723429790,服装/服饰配件->男装->男式->下装->短裤,5,1,1,49.06,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ009345_LG_L,199723386505,服装/服饰配件->男装->男式->衬衫->衬衫,5,2,2,34.714,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ007437_B_M,199723443482,服装/服饰配件->男装->男式->衬衫->衬衫,5,8,8,54.216,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008903_NB_XXL,199723412778,服装/服饰配件->男装->男式->衬衫->衬衫,5,1,1,22.186,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ009124_B_S,199723422807,服装/服饰配件->男装->男式->卫衣->套头衫,5,2,2,30.195,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008533_ARG_S,199723398805,服装/服饰配件->男装->男式->下装->休闲长裤,5,1,1,33.895,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008204_W_XXL,199723406395,服装/服饰配件->男装->男式->卫衣->套头衫,5,2,2,35.889,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AM002256_GR_L,199723438426,服装/服饰配件->男装->男式->衬衫->衬衫,5,6,6,44.782,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AMJ008903_B_XXL,199723412716,服装/服饰配件->男装->男式->衬衫->衬衫,5,2,2,22.469,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AM002256_DBL_S,199723438518,服装/服饰配件->男装->男式->衬衫->衬衫,5,2,2,45.612,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AM002256_ARG_XXL,199723438402,服装/服饰配件->男装->男式->衬衫->衬衫,5,3,3,43.761,范仰楠,,"2025-10-27 20:29:10",整箱到货
TP0066232,2725916WFA,快递,运德美东南仓,,沃尔玛WFS仓,完结订单,AM002256_DBL_XL,199723438495,服装/服饰配件->男装->男式->衬衫->衬衫,5,4,4,45.612,范仰楠,,"2025-10-27 20:29:10",整箱到货
